room_type_n,neighbourhood_group_n,minimum_nights,availability_365,calculated_host_listings_count,price
0.5,0.25,0.002004008016032064,0.8876712328767123,0.0,299
0.0,0.25,0.0,0.0,0.003067484662576687,85
0.5,0.0,0.002004008016032064,0.1178082191780822,0.0,170
0.0,0.0,0.012024048096192383,0.0,0.0,25
0.0,0.0,0.0060120240480961915,0.0,0.0,50
0.5,0.25,0.002004008016032064,0.0,0.0,150
0.5,0.25,0.002004008016032064,0.12602739726027398,0.003067484662576687,151
0.5,0.0,0.002004008016032064,0.0,0.006134969325153375,115
0.0,0.0,0.002004008016032064,0.9232876712328767,0.003067484662576687,45
0.5,0.0,0.0,0.4328767123287671,0.0,90
0.5,0.0,0.0060120240480961915,0.9917808219178083,0.0,249
0.0,0.25,0.0,0.947945205479452,0.009202453987730062,399
0.5,0.25,0.002004008016032064,0.0,0.0,135
0.5,0.25,0.002004008016032064,0.0,0.003067484662576687,160
0.0,0.0,0.002004008016032064,0.10684931506849316,0.009202453987730062,45
0.0,0.0,0.004008016032064127,0.0,0.0,96
0.5,0.25,0.010020040080160319,0.6767123287671233,0.003067484662576687,350
0.5,0.25,0.002004008016032064,0.36164383561643837,0.0,145
0.5,0.5,0.002004008016032064,0.7342465753424657,0.0,89
1.0,0.5,0.002004008016032064,0.9753424657534246,0.015337423312883437,40
1.0,0.0,0.058116232464929855,1.0,0.012269938650306749,34
0.0,0.25,0.004008016032064127,0.9095890410958904,0.0,80
0.0,0.0,0.0,0.0,0.0,50
0.5,0.0,0.058116232464929855,0.8931506849315068,0.0,100
0.0,1.0,0.004008016032064127,0.021917808219178082,0.009202453987730062,50
0.0,0.25,0.0,1.0,0.0,250
0.0,0.25,0.0,0.0,0.0,110
0.0,0.5,0.0,0.0,0.006134969325153375,45
0.5,0.0,0.004008016032064127,0.016438356164383564,0.0,69
0.0,0.25,0.0,0.0,0.003067484662576687,50
0.5,0.25,0.058116232464929855,0.3150684931506849,0.06748466257668712,169
0.0,0.25,0.0,0.8931506849315068,0.003067484662576687,115
0.0,0.25,0.002004008016032064,0.0,0.006134969325153375,74
0.5,0.0,0.004008016032064127,0.0,0.0,98
0.0,0.25,0.002004008016032064,0.6986301369863014,0.0,83
0.5,0.25,0.004008016032064127,0.0,0.0,140
0.0,0.25,0.010020040080160319,0.0,0.012269938650306749,100
0.0,0.25,0.002004008016032064,0.0,0.0,130
1.0,0.25,0.026052104208416832,0.9342465753424658,0.009202453987730062,32
0.0,0.5,0.058116232464929855,0.0,0.11042944785276074,34
0.5,0.0,0.008016032064128256,0.0,0.0,75
0.0,0.25,0.0,0.0,0.0,70
0.0,0.25,0.002004008016032064,0.021917808219178082,0.0,105
0.0,0.0,0.040080160320641274,0.0,0.0,36
0.0,0.25,0.002004008016032064,0.0,0.0,107
0.5,0.0,0.0,0.5643835616438356,0.0,150
0.0,0.0,0.008016032064128256,0.0,0.0,55
0.0,0.25,0.002004008016032064,0.1863013698630137,0.003067484662576687,75
0.5,0.5,0.0060120240480961915,0.2273972602739726,0.0,130
0.5,0.25,0.002004008016032064,0.0,0.003067484662576687,190
0.5,0.0,0.008016032064128256,0.0,0.0,140
0.5,0.0,0.002004008016032064,0.0027397260273972603,0.003067484662576687,140
0.0,0.25,0.008016032064128256,0.6356164383561644,0.0,60
0.5,1.0,0.0,0.9095890410958904,0.018404907975460124,155
0.0,0.25,0.0,0.6356164383561644,0.042944785276073615,100
0.5,0.25,0.004008016032064127,0.0,0.0,115
0.0,0.0,0.008016032064128256,0.5068493150684932,0.015337423312883437,140
0.5,0.25,0.0,0.0,0.0,560
0.5,0.0,0.002004008016032064,0.7315068493150685,0.0,140
0.5,0.0,0.0,0.024657534246575342,0.0,87
0.5,0.25,0.004008016032064127,0.0,0.0,500
0.5,0.25,0.008016032064128256,0.03287671232876713,0.0,398
0.0,0.25,0.002004008016032064,0.0,0.0,65
0.5,0.5,0.0,0.9315068493150686,0.003067484662576687,120
0.5,0.0,0.002004008016032064,0.6219178082191781,0.006134969325153375,545
0.5,0.25,0.004008016032064127,0.3013698630136986,0.0,175
0.0,0.25,0.004008016032064127,0.6246575342465753,0.003067484662576687,85
0.5,0.0,0.0,0.052054794520547946,0.0,165
0.5,0.25,0.0060120240480961915,0.0,0.0,110
0.5,0.25,0.0,0.0,0.0,140
0.5,0.0,0.058116232464929855,0.8273972602739726,0.0,86
0.0,0.0,0.0060120240480961915,0.9972602739726028,0.003067484662576687,60
0.5,0.0,0.008016032064128256,0.016438356164383564,0.0,117
0.5,0.0,0.002004008016032064,0.14794520547945206,0.0,95
0.5,0.0,0.0060120240480961915,0.5150684931506849,0.0,170
0.0,0.25,0.0060120240480961915,0.0,0.0,75
0.5,0.25,0.15831663326653306,0.2136986301369863,0.003067484662576687,250
0.0,0.25,0.010020040080160319,0.0,0.0,70
0.5,0.25,0.058116232464929855,0.5068493150684932,0.7085889570552147,303
0.0,0.5,0.002004008016032064,0.0,0.003067484662576687,185
0.0,0.0,0.008016032064128256,0.0,0.0,45
0.0,0.25,0.002004008016032064,0.31232876712328766,0.009202453987730062,70
0.0,0.0,0.012024048096192383,0.0,0.0,45
0.5,0.25,0.004008016032064127,0.0,0.0,150
0.0,0.25,0.0,0.9972602739726028,0.0,85
0.0,0.25,0.058116232464929855,0.4191780821917808,0.009202453987730062,44
0.0,0.25,0.002004008016032064,0.0027397260273972603,0.0,60
0.5,0.25,0.0,0.0,0.0,140
0.0,0.25,0.0,0.0,0.0,150
0.5,0.25,0.0060120240480961915,0.024657534246575342,0.0,85
0.5,0.25,0.058116232464929855,0.8849315068493151,0.2638036809815951,191
0.0,0.0,0.002004008016032064,0.0,0.0,90
0.0,0.25,0.0,0.2876712328767123,0.003067484662576687,40
0.0,0.25,0.002004008016032064,0.0,0.0,92
0.0,0.0,0.004008016032064127,0.9013698630136986,0.012269938650306749,36
0.5,0.0,0.012024048096192383,0.0,0.0,200
0.0,0.0,0.058116232464929855,0.7041095890410959,0.12883435582822086,47
0.0,0.0,0.0,0.6219178082191781,0.009202453987730062,75
0.0,0.25,0.0,0.5150684931506849,0.0,100
0.0,0.5,0.0,0.0,0.0,44
0.5,0.0,0.004008016032064127,0.057534246575342465,0.003067484662576687,150
0.5,0.25,0.002004008016032064,0.0,0.0,140
0.5,0.5,0.002004008016032064,0.4301369863013699,0.0,199
0.0,0.25,0.004008016032064127,0.008219178082191782,0.0,80
0.0,0.5,0.0060120240480961915,0.0,0.0,195
0.0,0.0,0.0060120240480961915,0.4246575342465753,0.0,60
0.0,0.5,0.002004008016032064,0.4904109589041096,0.009202453987730062,80
0.0,0.25,0.0,0.0,0.0,60
0.5,0.5,0.004008016032064127,0.0,0.0,89
0.0,0.0,0.058116232464929855,0.5178082191780822,0.009202453987730062,60
0.0,0.5,0.002004008016032064,0.15616438356164383,0.0,80
0.5,0.0,0.002004008016032064,0.8794520547945206,0.0,200
0.5,0.25,0.012024048096192383,0.0,0.0,200
0.5,0.25,0.0060120240480961915,0.8383561643835616,0.0,400
0.5,0.25,0.002004008016032064,0.0821917808219178,0.0,99
0.0,0.25,0.0,0.0,0.0,60
0.5,0.25,0.002004008016032064,0.9863013698630138,0.0,450
0.5,0.5,0.0,0.11506849315068493,0.0,75
0.0,0.25,0.012024048096192383,0.3506849315068493,0.0,129
0.5,0.25,0.05611222444889779,0.6301369863013698,0.2914110429447853,249
0.5,0.0,0.0060120240480961915,0.0,0.0,225
0.5,0.5,0.018036072144288578,0.4876712328767123,0.0,200
0.5,0.25,0.0,0.0,0.0,132
0.5,0.25,0.004008016032064127,0.0,0.0,177
0.0,0.0,0.0060120240480961915,0.3150684931506849,0.0,65
0.5,0.5,0.004008016032064127,0.0,0.0,100
0.5,0.5,0.002004008016032064,0.06027397260273973,0.0,105
0.5,0.5,0.004008016032064127,0.06301369863013699,0.018404907975460124,150
0.5,0.75,0.002004008016032064,0.7013698630136986,0.0,70
0.5,0.0,0.0060120240480961915,0.0,0.0,150
0.0,0.0,0.0,0.024657534246575342,0.0,60
0.5,0.0,0.004008016032064127,0.5589041095890411,0.0,129
0.5,0.25,0.004008016032064127,0.043835616438356165,0.0,350
0.0,0.0,0.002004008016032064,0.07671232876712329,0.003067484662576687,95
0.5,0.0,0.0,0.06027397260273973,0.0,120
0.0,0.5,0.0,0.5808219178082192,0.003067484662576687,89
0.5,0.0,0.008016032064128256,0.8493150684931506,0.0,120
0.0,0.25,0.004008016032064127,0.0,0.0,125
0.5,0.0,0.0060120240480961915,0.0,0.0,175
0.5,0.25,0.058116232464929855,0.7287671232876712,0.0,800
0.5,0.0,0.0060120240480961915,0.22465753424657534,0.003067484662576687,90
0.0,0.25,0.004008016032064127,0.6273972602739726,0.003067484662576687,250
0.0,0.25,0.026052104208416832,0.947945205479452,0.0,86
0.0,0.25,0.002004008016032064,0.473972602739726,0.006134969325153375,80
0.0,0.25,0.002004008016032064,0.2,0.02147239263803681,209
0.5,0.5,0.0,0.0684931506849315,0.0,150
0.5,0.25,0.004008016032064127,0.0,0.003067484662576687,125
0.0,0.0,0.0,0.0,0.0,80
0.5,0.25,0.058116232464929855,0.9643835616438357,0.3680981595092025,279
0.5,0.0,0.0,0.0,0.0,83
0.0,0.25,0.004008016032064127,1.0,0.0,99
0.5,0.0,0.004008016032064127,0.9561643835616438,0.009202453987730062,120
0.0,1.0,0.0,0.043835616438356165,0.003067484662576687,55
0.0,0.0,0.002004008016032064,0.0,0.003067484662576687,60
0.5,0.0,0.002004008016032064,0.24657534246575344,0.0,120
0.5,0.0,0.0060120240480961915,0.5150684931506849,0.0,250
0.0,0.25,0.0060120240480961915,0.0,0.0,65
0.0,0.0,0.002004008016032064,0.2,0.003067484662576687,98
0.5,0.0,0.002004008016032064,0.0,0.0,85
0.0,0.5,0.002004008016032064,0.18356164383561643,0.0,60
0.0,0.0,0.0,0.052054794520547946,0.006134969325153375,54
0.5,0.25,0.004008016032064127,0.24657534246575344,0.0,350
0.5,0.5,0.002004008016032064,0.27945205479452057,0.006134969325153375,72
0.0,0.5,0.0,0.7753424657534247,0.02147239263803681,50
0.5,0.0,0.0,0.9917808219178083,0.003067484662576687,500
1.0,0.0,0.008016032064128256,0.0,0.009202453987730062,35
0.5,0.25,0.0,0.6547945205479452,0.049079754601226995,163
0.5,0.5,0.002004008016032064,0.0,0.0,80
0.5,0.0,0.002004008016032064,0.07123287671232877,0.0,110
0.5,0.0,0.004008016032064127,0.03561643835616438,0.0,250
0.5,0.0,0.012024048096192383,0.136986301369863,0.003067484662576687,120
0.5,0.25,0.0,0.1726027397260274,0.0,250
0.5,0.25,0.002004008016032064,0.24383561643835616,0.0,250
0.0,0.25,0.002004008016032064,0.810958904109589,0.0,99
0.0,0.5,0.002004008016032064,0.0,0.0,41
0.5,0.0,0.058116232464929855,0.7643835616438356,0.0,169
0.5,0.0,0.002004008016032064,0.0027397260273972603,0.0,150
0.0,0.0,0.0060120240480961915,0.0,0.0,70
0.0,0.25,0.0,0.0,0.0,299
0.5,0.0,0.002004008016032064,0.0,0.0,175
0.0,0.0,0.0,0.0,0.003067484662576687,35
0.5,1.0,0.008016032064128256,0.0,0.0,145
0.0,0.0,0.0,0.9123287671232877,0.006134969325153375,51
0.0,0.0,0.002004008016032064,0.20273972602739726,0.006134969325153375,60
0.5,0.0,0.004008016032064127,0.0,0.0,85
0.5,0.25,0.008016032064128256,0.22465753424657534,0.012269938650306749,300
0.0,0.0,0.0,0.0,0.0,80
0.0,0.0,0.0,0.0,0.003067484662576687,80
0.5,0.5,0.004008016032064127,0.03561643835616438,0.0,125
0.0,0.0,0.002004008016032064,0.33424657534246577,0.02147239263803681,60
0.0,0.25,0.0,0.0,0.0,80
0.5,0.25,0.004008016032064127,0.6,0.0,125
0.5,0.0,0.002004008016032064,0.0,0.0,150
0.5,0.25,0.002004008016032064,0.6301369863013698,0.0,495
0.0,0.0,0.002004008016032064,0.0,0.0,55
0.0,0.5,0.0,0.4438356164383562,0.003067484662576687,75
0.0,0.5,0.0,0.0,0.0,33
0.0,0.0,0.0,0.19726027397260273,0.0,74
0.0,0.0,0.002004008016032064,0.12876712328767123,0.012269938650306749,68
0.0,0.0,0.004008016032064127,0.024657534246575342,0.0,65
0.5,0.0,0.004008016032064127,0.0,0.0,60
0.5,0.25,0.018036072144288578,0.016438356164383564,0.0,150
0.0,0.0,0.002004008016032064,0.09315068493150686,0.0,45
0.0,0.0,0.002004008016032064,0.0,0.0,75
0.0,0.25,0.008016032064128256,0.9095890410958904,0.02147239263803681,54
1.0,0.0,0.002004008016032064,0.0,0.0,47
0.0,0.0,0.008016032064128256,0.23287671232876714,0.0,90
0.0,0.0,0.0060120240480961915,0.0,0.0,58
0.0,0.0,0.002004008016032064,0.0,0.0,29
0.0,0.0,0.0060120240480961915,0.0,0.0,46
0.0,0.5,0.010020040080160319,0.005479452054794521,0.0,52
0.0,0.25,0.0,0.18356164383561643,0.0,60
0.5,0.25,0.0,0.0,0.0,150
0.5,0.25,0.05611222444889779,0.8904109589041096,1.0,100
0.5,0.25,0.058116232464929855,0.936986301369863,0.19631901840490798,185
0.5,0.25,0.002004008016032064,0.0,0.0,188
0.5,0.0,0.008016032064128256,0.09315068493150686,0.0,250
0.0,0.0,0.0,0.9726027397260274,0.049079754601226995,119
0.0,0.25,0.0,0.8547945205479452,0.0,70
0.5,0.0,0.058116232464929855,0.936986301369863,0.06134969325153374,127
0.5,0.0,0.002004008016032064,0.7041095890410959,0.0,219
0.5,0.0,0.0060120240480961915,0.810958904109589,0.009202453987730062,120
0.0,0.0,0.0,0.6465753424657534,0.02147239263803681,129
0.0,0.25,0.0,0.7616438356164383,0.006134969325153375,60
0.5,0.25,0.004008016032064127,0.016438356164383564,0.006134969325153375,187
0.5,0.25,0.058116232464929855,0.7753424657534247,0.11656441717791412,175
0.5,0.0,0.0,0.12876712328767123,0.0,50
0.5,0.25,0.002004008016032064,0.0,0.0,200
0.0,0.0,0.002004008016032064,0.0,0.0,49
0.5,0.0,0.004008016032064127,0.019178082191780823,0.0,90
0.5,0.0,0.0060120240480961915,0.4904109589041096,0.0,750
0.0,0.25,0.022044088176352703,0.0,0.0,53
0.5,0.25,0.0,0.0,0.0,145
0.5,0.5,0.002004008016032064,0.336986301369863,0.0,100
0.0,0.5,0.0,0.11232876712328767,0.0,25
0.0,0.0,0.11823647294589178,0.5178082191780822,0.0,60
0.5,0.25,0.0,0.9561643835616438,0.0,235
0.0,0.5,0.002004008016032064,0.0,0.0,48
0.5,0.25,0.004008016032064127,0.2273972602739726,0.0,225
0.0,0.0,0.002004008016032064,0.4904109589041096,0.009202453987730062,30
0.5,0.0,0.004008016032064127,0.4602739726027397,0.0,300
0.0,0.0,0.058116232464929855,0.2493150684931507,0.0,89
0.0,0.25,0.05611222444889779,0.08493150684931507,0.003067484662576687,35
0.0,0.0,0.0,0.0,0.03067484662576687,45
0.5,0.25,0.004008016032064127,0.6054794520547945,0.0,100
0.0,0.0,0.0,0.2054794520547945,0.006134969325153375,50
0.0,0.0,0.002004008016032064,0.0,0.0,70
0.5,0.25,0.004008016032064127,0.44931506849315067,0.0,999
0.0,0.0,0.002004008016032064,0.9397260273972603,0.009202453987730062,65
0.5,0.0,0.008016032064128256,0.7616438356164383,0.003067484662576687,225
0.0,0.0,0.012024048096192383,0.810958904109589,0.03680981595092024,38
0.0,1.0,0.008016032064128256,0.0,0.0,45
0.0,0.25,0.002004008016032064,0.06027397260273973,0.0,140
0.0,0.0,0.05410821643286572,0.7068493150684931,0.0,68
0.5,0.25,0.002004008016032064,0.6684931506849315,0.0,175
0.5,0.0,0.004008016032064127,0.0,0.0,100
0.5,0.25,0.0,0.9835616438356164,0.0,210
0.0,0.25,0.0,0.7972602739726028,0.012269938650306749,189
0.0,0.0,0.0,0.09041095890410959,0.027607361963190184,39
0.0,0.0,0.002004008016032064,0.0,0.0,70
0.5,0.5,0.002004008016032064,0.4246575342465753,0.003067484662576687,169
0.0,0.25,0.012024048096192383,0.8794520547945206,0.003067484662576687,98
0.5,0.0,0.0060120240480961915,0.0273972602739726,0.0,395
0.5,0.5,0.0,0.19452054794520549,0.0,80
0.0,0.25,0.058116232464929855,1.0,0.024539877300613498,55
0.0,0.0,0.012024048096192383,0.0,0.0,60
0.5,0.25,0.004008016032064127,0.0,0.0,245
0.0,0.25,0.0,0.0,0.003067484662576687,85
0.5,0.25,0.0060120240480961915,0.22465753424657534,0.0,150
0.5,0.0,0.0,0.0,0.0,125
0.0,0.0,0.012024048096192383,0.0,0.0,35
0.5,0.25,0.004008016032064127,0.0,0.0,125
0.5,0.0,0.0,0.1726027397260274,0.012269938650306749,90
0.5,0.25,0.004008016032064127,0.23013698630136986,0.0,190
0.5,0.25,0.002004008016032064,0.005479452054794521,0.0,150
0.0,0.0,0.0,0.915068493150685,0.009202453987730062,89
0.5,0.25,0.0060120240480961915,0.010958904109589041,0.003067484662576687,449
0.0,0.0,0.0060120240480961915,0.0,0.0,40
0.5,0.0,0.002004008016032064,0.0,0.0,192
0.5,0.0,0.0,0.0,0.0,100
0.0,0.0,0.0060120240480961915,0.0,0.0,45
0.5,0.25,0.058116232464929855,0.9205479452054794,0.2914110429447853,160
0.5,0.0,0.002004008016032064,0.0,0.003067484662576687,106
0.5,0.0,0.0,0.0,0.0,130
0.5,0.0,0.002004008016032064,0.0,0.0,285
0.5,0.25,0.008016032064128256,0.0,0.0,150
0.5,0.0,0.0,0.4328767123287671,0.003067484662576687,250
0.5,0.0,0.008016032064128256,0.23013698630136986,0.0,175
0.0,0.0,0.002004008016032064,0.016438356164383564,0.0,40
0.5,1.0,0.012024048096192383,0.9260273972602739,0.0,250
0.5,0.0,0.004008016032064127,0.0,0.0,68
1.0,0.25,0.0,0.0,0.0,60
0.5,0.25,0.002004008016032064,0.0,0.0,300
0.0,0.25,0.0,0.0,0.0,75
0.0,0.25,0.058116232464929855,0.27123287671232876,0.003067484662576687,59
0.0,0.0,0.0,0.24383561643835616,0.0,55
0.5,0.25,0.05611222444889779,0.9123287671232877,1.0,179
0.5,0.25,0.004008016032064127,0.0,0.0,99
0.0,0.0,0.0,0.1780821917808219,0.0,56
0.5,0.0,0.008016032064128256,0.07945205479452055,0.006134969325153375,82
0.0,0.0,0.0,0.904109589041096,0.006134969325153375,100
0.0,0.5,0.0,0.14246575342465753,0.006134969325153375,35
0.5,0.25,0.0,0.0,0.0,146
0.0,0.25,0.0,0.0,0.0,60
0.0,0.5,0.0,0.17534246575342466,0.018404907975460124,60
0.0,0.0,0.004008016032064127,0.8767123287671232,0.003067484662576687,45
0.5,0.0,0.002004008016032064,0.20821917808219179,0.003067484662576687,350
0.5,0.0,0.004008016032064127,0.049315068493150684,0.0,399
0.5,0.25,0.010020040080160319,0.0,0.0,150
0.5,0.25,0.004008016032064127,0.052054794520547946,0.0,850
0.5,0.25,0.0,0.016438356164383564,0.0,70
0.5,0.0,0.0060120240480961915,0.5452054794520548,0.0,170
0.0,0.0,0.004008016032064127,0.4767123287671233,0.0,66
0.5,0.25,0.08817635270541081,0.7643835616438356,0.0,90
0.5,0.0,0.012024048096192383,0.12054794520547946,0.0,148
0.0,0.25,0.004008016032064127,0.0,0.003067484662576687,210
0.0,0.5,0.0,0.0,0.0,55
0.0,0.0,0.012024048096192383,0.0,0.0,100
0.5,0.0,0.0060120240480961915,0.0,0.0,165
0.5,0.25,0.002004008016032064,0.0,0.0,165
0.5,0.0,0.008016032064128256,0.0,0.0,130
0.0,0.0,0.026052104208416832,0.9342465753424658,0.0,60
0.0,0.0,0.0,0.052054794520547946,0.003067484662576687,65
0.0,0.0,0.004008016032064127,0.0,0.0,60
0.0,0.0,0.004008016032064127,0.0,0.0,60
0.5,0.25,0.0,0.0,0.0,140
0.0,0.25,0.002004008016032064,0.452054794520548,0.009202453987730062,231
0.0,0.25,0.0,0.0958904109589041,0.003067484662576687,145
0.5,0.0,0.002004008016032064,0.0,0.0,135
0.5,0.0,0.008016032064128256,0.0,0.0,120
0.5,0.25,0.012024048096192383,0.052054794520547946,0.0,300
0.0,0.0,0.002004008016032064,0.0,0.0,87
0.5,0.5,0.002004008016032064,0.09315068493150686,0.0,106
0.5,0.0,0.004008016032064127,0.11232876712328767,0.0,125
0.5,0.25,0.008016032064128256,0.0136986301369863,0.0,200
0.0,0.0,0.0,1.0,0.006134969325153375,35
0.0,0.5,0.002004008016032064,0.9561643835616438,0.003067484662576687,70
0.5,0.5,0.002004008016032064,0.057534246575342465,0.0,110
0.5,0.0,0.0,0.0,0.0,230
0.5,0.0,0.002004008016032064,0.23287671232876714,0.0,185
0.0,0.0,0.0,0.8657534246575342,0.0,55
0.0,0.25,0.004008016032064127,0.7643835616438356,0.0,75
0.5,0.25,0.0,0.0,0.0,91
0.5,0.25,0.058116232464929855,1.0,0.2914110429447853,165
0.5,0.25,0.012024048096192383,0.0,0.0,310
0.5,0.25,0.002004008016032064,0.052054794520547946,0.0,234
0.0,0.0,0.002004008016032064,0.0,0.003067484662576687,56
0.5,0.0,0.012024048096192383,0.6136986301369863,0.006134969325153375,300
0.0,0.0,0.008016032064128256,0.0,0.003067484662576687,70
0.5,0.0,0.004008016032064127,0.28493150684931506,0.0,175
0.5,0.25,0.012024048096192383,0.0,0.0,175
0.0,0.0,0.0,0.4273972602739726,0.0,55
0.0,0.5,0.0,0.6191780821917808,0.012269938650306749,45
0.5,0.25,0.010020040080160319,0.1095890410958904,0.0,120
0.0,0.0,0.004008016032064127,0.0,0.0,150
0.0,1.0,0.002004008016032064,0.07397260273972603,0.003067484662576687,35
0.5,0.0,0.018036072144288578,0.8986301369863013,0.009202453987730062,165
0.0,0.0,0.004008016032064127,0.18356164383561643,0.0,95
0.5,0.25,0.0060120240480961915,0.0958904109589041,0.0,199
0.5,0.0,0.0060120240480961915,0.0,0.0,225
0.0,0.25,0.0060120240480961915,0.0,0.0,80
0.5,0.0,0.002004008016032064,0.9561643835616438,0.0,117
0.5,0.25,0.002004008016032064,0.8602739726027397,0.003067484662576687,200
0.0,0.0,0.0,0.0,0.0,95
0.0,0.5,0.002004008016032064,0.12328767123287672,0.003067484662576687,60
0.5,0.0,0.058116232464929855,0.10684931506849316,0.0,84
0.5,0.25,0.1783567134268537,1.0,0.0,400
0.0,0.0,0.0,1.0,0.003067484662576687,100
0.5,0.25,0.0,0.9616438356164384,0.009202453987730062,189
0.0,0.0,0.002004008016032064,0.0,0.0,150
0.5,0.0,0.002004008016032064,0.4794520547945206,0.0,250
0.5,0.0,0.004008016032064127,0.1643835616438356,0.08282208588957056,199
0.0,0.25,0.002004008016032064,0.5835616438356165,0.03067484662576687,233
0.5,0.25,0.002004008016032064,0.0,0.003067484662576687,250
0.5,0.25,0.012024048096192383,0.0,0.0,390
0.5,0.25,0.0,0.07397260273972603,0.0,85
0.0,0.5,0.002004008016032064,0.0,0.006134969325153375,109
0.0,0.25,0.0,0.0,0.006134969325153375,65
0.5,0.0,0.0,0.8547945205479452,0.0,90
0.5,0.0,0.002004008016032064,0.0,0.0,95
0.5,0.5,0.002004008016032064,0.2136986301369863,0.0,299
0.5,0.25,0.004008016032064127,0.03561643835616438,0.0,750
0.5,0.0,0.008016032064128256,0.0,0.0,200
0.0,0.0,0.004008016032064127,0.4904109589041096,0.0,100
0.0,0.0,0.002004008016032064,0.3150684931506849,0.0,75
0.0,0.25,0.002004008016032064,0.0,0.0,70
0.0,0.5,0.012024048096192383,0.0,0.0,50
0.5,0.0,0.008016032064128256,0.8164383561643835,0.0,100
0.0,0.25,0.012024048096192383,0.8410958904109589,0.0,101
0.5,0.25,0.008016032064128256,0.010958904109589041,0.0,150
0.5,0.25,0.058116232464929855,0.9972602739726028,0.2638036809815951,269
0.5,0.25,0.0,0.0,0.0,250
0.5,0.25,0.0060120240480961915,0.0,0.0,160
0.5,0.25,0.0,0.9945205479452055,0.0,1497
0.0,0.5,0.012024048096192383,0.36712328767123287,0.03374233128834356,40
0.0,0.5,0.0060120240480961915,0.9863013698630138,0.003067484662576687,55
0.5,0.25,0.002004008016032064,0.7835616438356164,0.0,350
0.5,0.0,0.002004008016032064,0.0,0.0,173
0.0,0.5,0.010020040080160319,0.1780821917808219,0.03067484662576687,49
0.0,0.25,0.002004008016032064,0.0,0.0,65
0.0,0.25,0.0,0.0,0.006134969325153375,90
0.0,0.5,0.0,0.42191780821917807,0.012269938650306749,40
1.0,0.0,0.03406813627254508,0.07397260273972603,0.0,30
0.5,0.0,0.0,0.6493150684931507,0.0,160
0.0,0.5,0.0,0.24657534246575344,0.0,95
0.0,0.25,0.0060120240480961915,0.0,0.0,28
0.5,0.25,0.058116232464929855,0.6821917808219178,0.19631901840490798,225
0.5,0.25,0.002004008016032064,0.1726027397260274,0.0,189
0.0,0.0,0.004008016032064127,0.8164383561643835,0.0,75
0.0,0.25,0.002004008016032064,0.4931506849315069,0.009202453987730062,50
0.5,0.0,0.002004008016032064,0.0,0.0,75
0.0,0.0,0.002004008016032064,0.0,0.0,35
0.0,0.0,0.022044088176352703,0.17534246575342466,0.0,90
0.0,0.0,0.0,0.7698630136986302,0.006134969325153375,89
1.0,0.5,0.0,0.9835616438356164,0.0,12
0.5,0.25,0.004008016032064127,0.0,0.0,125
0.0,0.0,0.0,0.9945205479452055,0.0,200
0.0,0.25,0.0,0.0,0.0,550
0.0,0.0,0.0060120240480961915,0.4904109589041096,0.0,45
0.5,0.25,0.0,0.0,0.0,100
0.5,0.25,0.008016032064128256,0.09315068493150686,0.0,120
0.5,0.0,0.0,0.0,0.0,90
0.5,0.0,0.002004008016032064,0.9589041095890412,0.0,160
0.5,0.0,0.0,0.008219178082191782,0.0,69
0.0,0.25,0.0,0.0,0.0,113
0.5,0.25,0.0060120240480961915,0.0,0.0,65
0.5,0.25,0.004008016032064127,0.263013698630137,0.0,149
0.0,0.25,0.012024048096192383,0.0,0.0,95
0.0,0.25,0.002004008016032064,0.5424657534246575,0.0,75
0.5,0.25,0.002004008016032064,0.0,0.0,75
0.0,0.25,0.0,0.0,0.0,50
0.0,0.0,0.018036072144288578,0.0,0.0,90
0.0,0.0,0.0060120240480961915,0.0,0.003067484662576687,42
0.5,0.0,0.0,1.0,0.003067484662576687,1000
0.5,0.25,0.002004008016032064,0.0,0.0,159
0.5,0.25,0.014028056112224447,0.0,0.0,150
0.5,0.0,0.004008016032064127,0.38082191780821917,0.0,85
0.5,0.0,0.004008016032064127,0.0,0.0,125
0.0,0.5,0.002004008016032064,0.3780821917808219,0.006134969325153375,55
0.5,0.25,0.060120240480961915,0.9315068493150686,0.009202453987730062,135
0.0,0.0,0.05410821643286572,0.0,0.0,75
0.5,0.0,0.060120240480961915,0.6109589041095891,0.0,100
0.0,0.0,0.058116232464929855,0.0,0.0,50
0.5,0.0,0.058116232464929855,0.5150684931506849,0.0,200
0.0,0.0,0.002004008016032064,0.0136986301369863,0.0,61
0.5,0.0,0.0,0.3095890410958904,0.0,125
0.5,0.5,0.0,0.8438356164383561,0.018404907975460124,220
0.5,0.25,0.008016032064128256,0.0,0.0,90
0.0,0.0,0.004008016032064127,0.1452054794520548,0.006134969325153375,70
0.0,0.0,0.004008016032064127,0.10684931506849316,0.0,150
0.5,0.25,0.008016032064128256,0.0,0.0,170
0.0,0.25,0.0,0.0,0.0,99
0.5,0.0,0.008016032064128256,0.03287671232876713,0.0,90
0.0,1.0,0.002004008016032064,0.1589041095890411,0.02147239263803681,39
0.5,0.25,0.012024048096192383,0.0,0.0,185
0.0,0.5,0.002004008016032064,0.016438356164383564,0.009202453987730062,38
0.5,0.25,0.004008016032064127,0.0,0.0,289
0.5,0.0,0.0,0.9917808219178083,0.0,95
0.0,0.75,0.0,0.0,0.0,49
0.5,0.25,0.002004008016032064,0.0,0.0,170
0.5,0.0,0.002004008016032064,0.915068493150685,0.0,120
